STATION,DATE,TMAX,TMIN,TDIF,RAIN?,WT01,WT02,WT03,WT04,WT05,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT22
USW00024233,1/2/2012,51,37,14,3,1,,,,,,,,1,,1,,,,
USW00024233,1/3/2012,53,45,8,1,,,,,,,,,,,1,,,,
USW00024233,1/4/2012,54,42,12,3,1,,,,,,,,1,,1,,,,
USW00024233,1/5/2012,48,37,11,2,1,,,,,,,,,,1,,,,
USW00024233,1/6/2012,40,36,4,3,1,,,,,,,,,1,1,,,,
USW00024233,1/7/2012,45,37,8,3,1,,,,,,,,1,,1,,,,
USW00024233,1/8/2012,50,37,13,0,,,,,,,,,,,,,,,
USW00024233,1/9/2012,49,41,8,4,1,,,,,,,,1,1,1,,,,
USW00024233,1/10/2012,43,33,10,2,1,,,,,,,,,,1,,,,
USW00024233,1/11/2012,43,30,13,0,,,,,,,,,,,,,,,
USW00024233,1/12/2012,43,29,14,0,,,,,,,,,,,,,,,
USW00024233,1/13/2012,41,27,14,0,,,,,,,,,,,,,,,
USW00024233,1/14/2012,40,33,7,4,1,,,,,,,,1,,1,,1,,
USW00024233,1/15/2012,34,26,8,3,1,,,,,,,,1,,,,1,,
USW00024233,1/16/2012,35,27,8,3,,,,,,,,,1,,1,,1,,
USW00024233,1/17/2012,38,32,6,3,1,,,,,,,,1,,,,1,,
USW00024233,1/18/2012,32,27,5,4,,,,,,,,,,1,1,1,1,,
USW00024233,1/19/2012,30,27,3,4,,,,1,,,,,,1,1,,1,,
USW00024233,1/20/2012,45,30,15,4,1,,,,,,,,,1,1,,1,,
USW00024233,1/21/2012,47,38,9,3,1,,,,,,,,,1,1,,,,
USW00024233,1/22/2012,44,36,8,3,1,,,,,,,,1,,1,,,,
USW00024233,1/23/2012,47,34,13,1,,,,,,,,,,,1,,,,
USW00024233,1/24/2012,50,36,14,3,1,,,,,,,,1,,1,,,,
USW00024233,1/25/2012,48,40,8,3,1,,,,,,,,1,,1,,,,
USW00024233,1/26/2012,48,34,14,3,1,,,,,,,,1,,1,,,,
USW00024233,1/27/2012,44,28,16,2,1,,,,,,,,1,,,,,,
USW00024233,1/28/2012,44,33,11,1,,,,,,,,,,,1,,,,
USW00024233,1/29/2012,49,39,10,3,1,,,,,,,,1,,1,,,,
USW00024233,1/30/2012,47,43,4,2,1,,,,,,,,,,1,,,,
USW00024233,1/31/2012,49,43,6,1,,,,,,,,,,,1,,,,
USW00024233,2/1/2012,48,38,10,3,1,,,,,,,,1,,1,,,,
USW00024233,2/2/2012,47,35,12,0,,,,,,,,,,,,,,,
USW00024233,2/3/2012,58,36,22,0,,,,,,,,,,,,,,,
USW00024233,2/4/2012,60,41,19,0,,,,,,,,,,,,,,,
USW00024233,2/5/2012,57,35,22,0,,,,,,,,,,,,,,,
USW00024233,2/6/2012,61,35,26,0,,,,,,,,,,,,,,,
USW00024233,2/7/2012,60,46,14,1,,,,,,,,,,,1,,,,
USW00024233,2/8/2012,50,41,9,3,1,,,,,,,,1,,1,,,,
USW00024233,2/9/2012,52,46,6,2,1,,,,,,,,,,1,,,,
USW00024233,2/10/2012,55,44,11,3,1,,,,,,,,1,,1,,,,
USW00024233,2/11/2012,48,42,6,1,,,,,,,,,,,1,,,,
USW00024233,2/12/2012,47,41,6,3,1,,,,,,,,1,,1,,,,
USW00024233,2/13/2012,45,40,5,3,,,,,,,,,1,1,1,,,,
USW00024233,2/14/2012,44,34,10,3,1,,,,,,,,1,,1,,,,
USW00024233,2/15/2012,45,33,12,2,1,,,,,,,,1,,,,,,
USW00024233,2/16/2012,45,38,7,4,,1,,,,,,,1,1,1,,,,
USW00024233,2/17/2012,50,40,10,4,1,1,,,,,,,1,,1,,,,
USW00024233,2/18/2012,44,39,5,3,1,,,,,,,,1,,1,,,,
USW00024233,2/19/2012,44,36,8,0,,,,,,,,,,,,,,,
USW00024233,2/20/2012,46,35,11,4,,,,,,1,,,1,1,1,,,,
USW00024233,2/21/2012,50,46,4,4,1,,,,,,,,1,1,1,,,,
USW00024233,2/22/2012,50,37,13,3,1,,,,,,,,1,,1,,,,
USW00024233,2/23/2012,47,37,10,0,,,,,,,,,,,,,,,
USW00024233,2/24/2012,44,40,4,3,1,,,,,,,,1,,1,,,,
USW00024233,2/25/2012,45,37,8,1,,,,,,,,,,,1,,,,
USW00024233,2/26/2012,41,30,11,4,,,,1,,,,,,1,1,,1,,
USW00024233,2/27/2012,44,28,16,0,,,,,,,,,,,,,,,
USW00024233,2/28/2012,44,31,13,3,1,,,,,,,,,,1,,1,,
USW00024233,2/29/2012,41,34,7,3,1,,,,,,,,,,1,,1,,
USW00024233,3/1/2012,43,34,9,0,,,,,,,,,,,,,,,
USW00024233,3/2/2012,44,39,5,1,,,,,,,,,,,1,,,,
USW00024233,3/3/2012,54,44,10,0,,,,,,,,,,,,,,,
USW00024233,3/4/2012,51,44,7,3,1,,,,,,,,1,,1,,,,
USW00024233,3/5/2012,46,34,12,3,1,,,,,,,,1,,1,,,,
USW00024233,3/6/2012,44,32,12,3,1,,,,,,,,1,,,,1,,
USW00024233,3/7/2012,48,29,19,0,,,,,,,,,,,,,,,
USW00024233,3/8/2012,60,33,27,0,,,,,,,,,,,,,,,
USW00024233,3/9/2012,49,41,8,4,1,1,,,,,,,,1,1,,,,
USW00024233,3/10/2012,45,43,2,2,,,,,,,,,1,,1,,,,
USW00024233,3/11/2012,44,37,7,3,1,,,,,,,,1,,1,,,,
USW00024233,3/12/2012,47,33,14,4,1,,,,,,,,1,,1,,1,,
USW00024233,3/13/2012,42,33,9,4,1,1,,,,,,,,,1,,1,,
USW00024233,3/14/2012,46,34,12,3,1,,,,,,,,1,,1,,,,
USW00024233,3/15/2012,52,42,10,3,,,,1,,,,,1,,1,,,,
USW00024233,3/16/2012,48,39,9,4,1,,,,,,,,1,1,1,,,,
USW00024233,3/17/2012,50,33,17,4,1,,,,,,,,,1,1,,1,,
USW00024233,3/18/2012,41,31,10,4,1,,,,,,,,1,1,1,,,,
USW00024233,3/19/2012,45,30,15,4,1,,,,,,,,1,1,1,,,,
USW00024233,3/20/2012,46,36,10,3,1,,,,,,,,1,,1,,,,
USW00024233,3/21/2012,48,34,14,1,,,,,,,,,,,1,,,,
USW00024233,3/22/2012,50,35,15,3,1,,,,,,,,1,,1,,,,
USW00024233,3/23/2012,54,33,21,0,,,,,,,,,,,,,,,
USW00024233,3/24/2012,59,38,21,0,,,,,,,,,,,,,,,
USW00024233,3/25/2012,56,36,20,1,,,,,,,,,,,1,,,,
USW00024233,3/26/2012,55,43,12,1,,,,,,,,,,1,,,,,
USW00024233,3/27/2012,58,44,14,1,,,,,,,,,,,1,,,,
USW00024233,3/28/2012,51,45,6,1,,,,,,,,,,,1,,,,
USW00024233,3/29/2012,50,43,7,3,1,,,,,,,,1,,1,,,,
USW00024233,3/30/2012,49,41,8,3,1,,,,,,,,1,,1,,,,
USW00024233,3/31/2012,50,37,13,3,1,,,,,,,,1,,1,,,,
USW00024233,4/1/2012,48,40,8,2,1,,,,,,,,,,1,,,,
USW00024233,4/2/2012,62,40,22,0,,,,,,,,,,,,,,,
USW00024233,4/3/2012,53,38,15,2,1,,,,,,,,,,1,,,,
USW00024233,4/4/2012,51,37,14,0,,,,,,,,,,,,,,,
USW00024233,4/5/2012,49,37,12,3,,,,1,,,,,1,,1,,,,
USW00024233,4/6/2012,52,38,14,2,,,,,,,,,,1,1,,,,
USW00024233,4/7/2012,61,35,26,0,,,,,,,,,,,,,,,
USW00024233,4/8/2012,70,45,25,0,,,,,,,,,,,,,,,
USW00024233,4/9/2012,68,43,25,0,,,,,,,,,,,,,,,
USW00024233,4/10/2012,64,48,16,1,,,,,,,,,,,1,,,,
USW00024233,4/11/2012,52,45,7,4,1,,,,,,,,1,1,1,,,,
USW00024233,4/12/2012,57,42,15,2,,,,,,1,,,,,1,,,,
USW00024233,4/13/2012,59,39,20,2,1,,,,,,,,1,,,,,,
USW00024233,4/14/2012,60,38,22,0,,,,,,,,,,,,,,,
USW00024233,4/15/2012,61,45,16,3,1,,,,,,,,1,,1,,,,
USW00024233,4/16/2012,56,44,12,2,1,,,,,,,,,,1,,,,
USW00024233,4/17/2012,50,40,10,1,,,,,,,,,,,1,,,,
USW00024233,4/18/2012,56,45,11,2,1,,,,,,,,,,1,,,,
USW00024233,4/19/2012,57,41,16,3,1,,,,,,,,1,,1,,,,
USW00024233,4/20/2012,56,44,12,3,1,,,,,,,,1,,1,,,,
USW00024233,4/21/2012,68,40,28,0,,,,,,,,,,,,,,,
USW00024233,4/22/2012,74,47,27,1,,,,,,,,,,,1,,,,
USW00024233,4/23/2012,71,48,23,0,,,,,,,,,,,,,,,
USW00024233,4/24/2012,57,50,7,4,1,,,,,,,,1,1,1,,,,
USW00024233,4/25/2012,62,48,14,3,1,,,,,,,,1,,1,,,,
USW00024233,4/26/2012,57,44,13,3,1,,,,,,,,1,,1,,,,
USW00024233,4/27/2012,56,43,13,1,,,,,,,,,,,1,,,,
USW00024233,4/28/2012,61,47,14,1,,,,,,,,,,1,,,,,
USW00024233,4/29/2012,60,48,12,4,1,,,,,,,,1,1,1,,,,
USW00024233,4/30/2012,55,45,10,3,,,,,,,,,1,1,1,,,,
USW00024233,5/1/2012,53,43,10,1,,,,,,,,,,,1,,,,
USW00024233,5/2/2012,56,42,14,1,,,,,,,,,,,1,,,,
USW00024233,5/3/2012,52,45,7,3,1,,,,,,,,1,,1,,,,
USW00024233,5/4/2012,54,43,11,1,,,,,,,,,,,1,,,,
USW00024233,5/5/2012,56,41,15,0,,,,,,,,,,,,,,,
USW00024233,5/6/2012,64,41,23,0,,,,,,,,,,,,,,,
USW00024233,5/7/2012,75,43,32,0,,,,,,,,,,,,,,,
USW00024233,5/8/2012,65,49,16,0,,,,,,,,,,,,,,,
USW00024233,5/9/2012,56,44,12,2,,,,,,,,,,1,1,,,,
USW00024233,5/10/2012,58,39,19,0,,,,,,,,,,,,,,,
USW00024233,5/11/2012,65,40,25,0,,,,,,,,,,,,,,,
USW00024233,5/12/2012,76,44,32,0,,,,,,,,,,,,,,,
USW00024233,5/13/2012,78,49,29,0,,,,,,,,,,,,,,,
USW00024233,5/14/2012,80,55,25,0,,,,,,,,,,,,,,,
USW00024233,5/15/2012,76,49,27,2,1,,,,,,,,1,,,,,,
USW00024233,5/16/2012,67,49,18,0,,,,,,,,,,,,,,,
USW00024233,5/17/2012,64,44,20,1,,,,,,,,,,,1,,,,
USW00024233,5/18/2012,60,46,14,2,,,,,,,,,,1,1,,,,
USW00024233,5/19/2012,67,45,22,0,,,,,,,,,,,,,,,
USW00024233,5/20/2012,58,53,5,3,1,,,,,,,,1,,1,,,,
USW00024233,5/21/2012,62,50,12,3,1,,,,,,,,1,,1,,,,
USW00024233,5/22/2012,55,48,7,4,1,,,,,,,,1,1,1,,,,
USW00024233,5/23/2012,58,48,10,1,,,,,,,,,,,1,,,,
USW00024233,5/24/2012,63,48,15,1,,,,,,,,,,,1,,,,
USW00024233,5/25/2012,72,48,24,2,,,1,,,,,,,,1,,,,
USW00024233,5/26/2012,72,48,24,0,,,,,,,,,,,,,,,
USW00024233,5/27/2012,63,53,10,0,,,,,,,,,,,,,,,
USW00024233,5/28/2012,62,50,12,2,,,,,,,,,,1,1,,,,
USW00024233,5/29/2012,61,46,15,0,,,,,,,,,,,,,,,
USW00024233,5/30/2012,66,52,14,3,1,,,,,,,,1,,1,,,,
USW00024233,5/31/2012,64,54,10,4,1,,,,,,,,1,1,1,,,,
USW00024233,6/1/2012,68,55,13,3,1,,,,,,,,1,,1,,,,
USW00024233,6/2/2012,66,51,15,3,1,,,,,,,,1,,1,,,,
USW00024233,6/3/2012,63,49,14,0,,,,,,,,,,,,,,,
USW00024233,6/4/2012,55,48,7,1,,,,,,,,,,,1,,,,
USW00024233,6/5/2012,56,47,9,3,1,,,,,,,,1,,1,,,,
USW00024233,6/6/2012,61,43,18,0,,,,,,,,,,,,,,,
USW00024233,6/7/2012,61,48,13,3,1,,,,,,,,1,,1,,,,
USW00024233,6/8/2012,59,47,12,2,1,,,,,,,,,,1,,,,
USW00024233,6/9/2012,63,47,16,1,,,,,,,,,,,1,,,,
USW00024233,6/10/2012,66,50,16,0,,,,,,,,,,,,,,,
USW00024233,6/11/2012,74,50,24,1,,,,,,,,,,,1,,,,
USW00024233,6/12/2012,65,55,10,4,1,,,,,,,,1,1,1,,,,
USW00024233,6/13/2012,61,52,9,0,,,,,,,,,,,,,,,
USW00024233,6/14/2012,63,50,13,0,,,,,,,,,,,,,,,
USW00024233,6/15/2012,72,49,23,0,,,,,,,,,,,,,,,
USW00024233,6/16/2012,70,59,11,1,,,,,,,,,,,1,,,,
USW00024233,6/17/2012,66,53,13,0,,,,,,,,,,,,,,,
USW00024233,6/18/2012,63,50,13,3,,,,,,,,,1,1,1,,,,
USW00024233,6/19/2012,67,50,17,1,,,,,,,,,,,1,,,,
USW00024233,6/20/2012,76,50,26,0,,,,,,,,,,,,,,,
USW00024233,6/21/2012,75,53,22,0,,,,,,,,,,,,,,,
USW00024233,6/22/2012,57,53,4,2,,,,,,,,,1,,1,,,,
USW00024233,6/23/2012,60,49,11,3,1,,,,,,,,1,,1,,,,
USW00024233,6/24/2012,67,49,18,2,1,,,,,,,,1,,,,,,
USW00024233,6/25/2012,67,52,15,1,,,,,,,,,,,1,,,,
USW00024233,6/26/2012,65,51,14,1,,,,,,,,,,,1,,,,
USW00024233,6/27/2012,73,48,25,0,,,,,,,,,,,,,,,
USW00024233,6/28/2012,72,53,19,1,,,,,,,,,,,1,,,,
USW00024233,6/29/2012,71,59,12,3,1,,,,,,,,1,,1,,,,
USW00024233,6/30/2012,68,56,12,3,1,,,,,,,,1,,1,,,,
USW00024233,7/1/2012,68,54,14,1,,,,,,,,,,,1,,,,
USW00024233,7/2/2012,66,53,13,3,1,,,,,,,,1,,1,,,,
USW00024233,7/3/2012,65,51,14,3,1,,,,,,,,1,,1,,,,
USW00024233,7/4/2012,69,49,20,0,,,,,,,,,,,,,,,
USW00024233,7/5/2012,76,51,25,1,,,,,,1,,,,,,,,,
USW00024233,7/6/2012,77,52,25,0,,,,,,,,,,,,,,,
USW00024233,7/7/2012,80,55,25,0,,,,,,,,,,,,,,,
USW00024233,7/8/2012,83,58,25,2,,,1,,,,,,,,1,,,,
USW00024233,7/9/2012,77,55,22,4,,,1,,,1,,,1,,1,,,,
USW00024233,7/10/2012,75,52,23,2,,,,,,1,,,1,,,,,,
USW00024233,7/11/2012,82,56,26,1,1,,,,,,,,,,,,,,
USW00024233,7/12/2012,78,56,22,3,1,1,,,,,,,1,,,,,,
USW00024233,7/13/2012,74,57,17,2,,,1,,,,,,,,1,,,,
USW00024233,7/14/2012,77,59,18,4,1,1,1,,,,,,,,1,,,,
USW00024233,7/15/2012,66,56,10,3,,,,,,1,,,1,,1,,,,
USW00024233,7/16/2012,79,56,23,1,,,,,,,,,,,1,,,,
USW00024233,7/17/2012,71,59,12,0,,,,,,,,,,,,,,,
USW00024233,7/18/2012,70,58,12,0,,,,,,,,,,,,,,,
USW00024233,7/19/2012,77,58,19,0,,,,,,,,,,,,,,,
USW00024233,7/20/2012,67,57,10,3,,,1,,,,,,1,,1,,,,
USW00024233,7/21/2012,75,57,18,0,,,,,,,,,,,,,,,
USW00024233,7/22/2012,69,54,15,2,,,,,,,,,,1,1,,,,
USW00024233,7/23/2012,66,52,14,1,,,,,,,,,,,1,,,,
USW00024233,7/24/2012,74,54,20,0,,,,,,,,,,,,,,,
USW00024233,7/25/2012,80,55,25,0,,,,,,,,,,,,,,,
USW00024233,7/26/2012,78,55,23,4,1,1,,,,1,,,1,,,,,,
USW00024233,7/27/2012,66,57,9,2,1,,,,,,,,1,,,,,,
USW00024233,7/28/2012,72,56,16,2,,,,,,1,,,,1,,,,,
USW00024233,7/29/2012,73,59,14,0,,,,,,,,,,,,,,,
USW00024233,7/30/2012,67,56,11,0,,,,,,,,,,,,,,,
USW00024233,7/31/2012,73,57,16,0,,,,,,,,,,,,,,,
USW00024233,8/1/2012,75,56,19,1,,,,,,1,,,,,,,,,
USW00024233,8/2/2012,74,54,20,0,,,,,,,,,,,,,,,
USW00024233,8/3/2012,81,55,26,0,,,,,,,,,,,,,,,
USW00024233,8/4/2012,93,62,31,0,,,,,,,,,,,,,,,
USW00024233,8/5/2012,93,64,29,0,,,,,,,,,,,,,,,
USW00024233,8/6/2012,83,60,23,1,,,,,,,,,,,1,,,,
USW00024233,8/7/2012,70,59,11,2,1,,,,,,,,1,,,,,,
USW00024233,8/8/2012,72,59,13,0,,,,,,,,,,,,,,,
USW00024233,8/9/2012,76,58,18,1,,,,,,1,,,,,,,,,
USW00024233,8/10/2012,78,54,24,0,,,,,,,,,,,,,,,
USW00024233,8/11/2012,83,56,27,0,,,,,,,,,,,,,,,
USW00024233,8/12/2012,87,59,28,0,,,,,,,,,,,,,,,
USW00024233,8/13/2012,87,59,28,0,,,,,,,,,,,,,,,
USW00024233,8/14/2012,84,57,27,0,,,,,,,,,,,,,,,
USW00024233,8/15/2012,88,62,26,0,,,,,,,,,,,,,,,
USW00024233,8/16/2012,94,65,29,0,,,,,,,,,,,,,,,
USW00024233,8/17/2012,91,61,30,0,,,,,,,,,,,,,,,
USW00024233,8/18/2012,71,58,13,2,1,,,,,,,,1,,,,,,
USW00024233,8/19/2012,74,59,15,1,,,,,,,,,1,,,,,,
USW00024233,8/20/2012,78,59,19,0,,,,,,,,,,,,,,,
USW00024233,8/21/2012,74,56,18,1,,,,,,,,,,,1,,,,
USW00024233,8/22/2012,72,56,16,0,,,,,,,,,,,,,,,
USW00024233,8/23/2012,70,57,13,0,,,,,,,,,,,,,,,
USW00024233,8/24/2012,72,50,22,0,,,,,,,,,,,,,,,
USW00024233,8/25/2012,79,53,26,0,,,,,,,,,,,,,,,
USW00024233,8/26/2012,70,54,16,0,,,,,,,,,,,,,,,
USW00024233,8/27/2012,75,56,19,0,,,,,,,,,,,,,,,
USW00024233,8/28/2012,73,54,19,0,,,,,,,,,,,,,,,
USW00024233,8/29/2012,73,56,17,0,,,,,,,,,,,,,,,
USW00024233,8/30/2012,73,55,18,0,,,,,,,,,,,,,,,
USW00024233,8/31/2012,72,51,21,0,,,,,,,,,,,,,,,
USW00024233,9/1/2012,71,51,20,0,,,,,,,,,,,,,,,
USW00024233,9/2/2012,70,50,20,0,,,,,,,,,,,,,,,
USW00024233,9/3/2012,73,55,18,0,,,,,,,,,,,,,,,
USW00024233,9/4/2012,76,52,24,0,,,,,,,,,,,,,,,
USW00024233,9/5/2012,79,53,26,0,,,,,,,,,,,,,,,
USW00024233,9/6/2012,83,58,25,0,,,,,,,,,,,,,,,
USW00024233,9/7/2012,90,56,34,0,,,,,,,,,,,,,,,
USW00024233,9/8/2012,77,56,21,0,,,,,,,,,,,,,,,
USW00024233,9/9/2012,66,57,9,1,,,,,,,,,,,1,,,,
USW00024233,9/10/2012,68,53,15,3,1,,,,,,,,1,,1,,,,
USW00024233,9/11/2012,68,48,20,0,,,,,,,,,,,,,,,
USW00024233,9/12/2012,72,50,22,0,,,,,,,,,,,,,,,
USW00024233,9/13/2012,82,53,29,0,,,,,,,,,,,,,,,
USW00024233,9/14/2012,79,52,27,0,,,,,,,,,,,,,,,
USW00024233,9/15/2012,72,52,20,0,,,,,,,,,,,,,,,
USW00024233,9/16/2012,76,49,27,0,,,,,,,,,,,,,,,
USW00024233,9/17/2012,82,53,29,1,1,,,,,,,,,,,,,,
USW00024233,9/18/2012,82,53,29,0,,,,,,,,,,,,,,,
USW00024233,9/19/2012,75,53,22,4,1,1,,,,1,,,1,,,,,,
USW00024233,9/20/2012,67,50,17,3,,1,,,,1,,,1,,,,,,
USW00024233,9/21/2012,61,55,6,1,,,,,,,,,,1,,,,,
USW00024233,9/22/2012,67,53,14,3,1,,,,,,,,1,,1,,,,
USW00024233,9/23/2012,67,50,17,1,1,,,,,,,,,,,,,,
USW00024233,9/24/2012,70,50,20,1,1,,,,,,,,,,,,,,
USW00024233,9/25/2012,67,52,15,0,,,,,,,,,,,,,,,
USW00024233,9/26/2012,67,49,18,3,1,,,,,1,,,1,,,,,,
USW00024233,9/27/2012,73,50,23,4,1,1,,,,1,,,1,,,,,,
USW00024233,9/28/2012,77,54,23,1,,,,,,,,,,,1,,,,
USW00024233,9/29/2012,69,54,15,0,,,,,,,,,,,,,,,
USW00024233,9/30/2012,70,46,24,0,,,,,,,,,,,,,,,
USW00024233,10/1/2012,74,48,26,0,,,,,,,,,,,,,,,
USW00024233,10/2/2012,64,50,14,0,,,,,,,,,,,,,,,
USW00024233,10/3/2012,66,46,20,0,,,,,,,,,,,,,,,
USW00024233,10/4/2012,66,47,19,0,,,,,,,,,,,,,,,
USW00024233,10/5/2012,71,48,23,0,,,,,,,,,,,,,,,
USW00024233,10/6/2012,75,46,29,0,,,,,,,,,,,,,,,
USW00024233,10/7/2012,75,46,29,0,,,,,,,,,,,,,,,
USW00024233,10/8/2012,70,46,24,0,,,,,,,,,,,,,,,
USW00024233,10/9/2012,61,48,13,1,,,,,,,,,1,,,,,,
USW00024233,10/10/2012,54,47,7,3,,1,,,,1,,,1,,,,,,
USW00024233,10/11/2012,57,45,12,3,1,,,,,1,,,1,,,,,,
USW00024233,10/12/2012,57,48,9,3,1,,,,,,,,1,,1,,,,
USW00024233,10/13/2012,60,54,6,3,1,,,,,,,,1,,1,,,,
USW00024233,10/14/2012,64,56,8,3,1,,,,,,,,1,,1,,,,
USW00024233,10/15/2012,63,52,11,3,1,,,,,,,,1,,1,,,,
USW00024233,10/16/2012,61,47,14,0,,,,,,,,,,,,,,,
USW00024233,10/17/2012,58,43,15,0,,,,,,,,,,,,,,,
USW00024233,10/18/2012,64,44,20,3,1,,,,,,,,1,,1,,,,
USW00024233,10/19/2012,59,49,10,4,1,,,,,,,,1,1,1,,,,
USW00024233,10/20/2012,52,43,9,1,,,,,,,,,,,1,,,,
USW00024233,10/21/2012,53,40,13,3,1,,,,,,,,1,,1,,,,
USW00024233,10/22/2012,46,38,8,3,1,,,,,,,,1,,1,,,,
USW00024233,10/23/2012,52,42,10,1,,,,,,,,,,,1,,,,
USW00024233,10/24/2012,53,43,10,3,1,,,,,,,,1,,1,,,,
USW00024233,10/25/2012,53,44,9,0,,,,,,,,,,,,,,,
USW00024233,10/26/2012,52,45,7,3,1,,,,,,,,1,,1,,,,
USW00024233,10/27/2012,58,49,9,2,,,,,,,,,1,,1,,,,
USW00024233,10/28/2012,58,50,8,3,1,,,,,,,,1,,1,,,,
USW00024233,10/29/2012,60,50,10,3,1,,,,,,,,1,,1,,,,
USW00024233,10/30/2012,59,54,5,3,1,,,,,,,,1,,1,,,,
USW00024233,10/31/2012,60,52,8,3,1,,,,,,,,1,,1,,,,
USW00024233,11/1/2012,59,51,8,3,1,,,,,,,,1,,1,,,,
USW00024233,11/2/2012,59,51,8,3,1,,,,,,,,1,,1,,,,
USW00024233,11/3/2012,60,52,8,3,1,,,,,,,,1,,1,,,,
USW00024233,11/4/2012,64,55,9,4,1,,,,,,,,1,1,1,,,,
USW00024233,11/5/2012,59,46,13,3,1,,,,,,,,1,,1,,,,
USW00024233,11/6/2012,55,44,11,4,1,1,,,,1,,,,,1,,,,
USW00024233,11/7/2012,54,39,15,1,,,,,,,,,,,1,,,,
USW00024233,11/8/2012,50,34,16,2,,,,,,,,,1,,1,,,,
USW00024233,11/9/2012,48,34,14,2,1,,,,,,,,,,1,,,,
USW00024233,11/10/2012,46,31,15,0,,,,,,,,,,,,,,,
USW00024233,11/11/2012,48,34,14,3,1,,,,,,,,1,,1,,,,
USW00024233,11/12/2012,55,43,12,3,1,,,,,,,,1,,1,,,,
USW00024233,11/13/2012,52,46,6,3,1,,,,,,,,1,,1,,,,
USW00024233,11/14/2012,52,41,11,3,1,,,,,,,,1,,1,,,,
USW00024233,11/15/2012,49,37,12,3,1,1,,,,,,,1,,,,,,
USW00024233,11/16/2012,49,36,13,2,,1,,,,,,,,,1,,,,
USW00024233,11/17/2012,54,43,11,3,1,,,,,,,,1,,1,,,,
USW00024233,11/18/2012,50,43,7,1,,,,,,,,,,,1,,,,
USW00024233,11/19/2012,56,47,9,3,1,,,,,,,,1,,1,,,,
USW00024233,11/20/2012,52,45,7,2,1,,,,,,,,,,1,,,,
USW00024233,11/21/2012,47,39,8,3,1,,,,,,,,1,,1,,,,
USW00024233,11/22/2012,48,37,11,1,,,,,,,,,,,1,,,,
USW00024233,11/23/2012,49,43,6,3,1,,,,,,,,1,,1,,,,
USW00024233,11/24/2012,48,39,9,1,,,,,,,,,,,1,,,,
USW00024233,11/25/2012,47,34,13,3,1,1,,,,,,,1,,,,,,
USW00024233,11/26/2012,49,35,14,1,1,,,,,,,,,,,,,,
USW00024233,11/27/2012,50,35,15,0,,,,,,,,,,,,,,,
USW00024233,11/28/2012,49,36,13,2,1,,,,,,,,,,1,,,,
USW00024233,11/29/2012,55,46,9,1,,,,,,,,,,,1,,,,
USW00024233,11/30/2012,59,46,13,3,1,,,,,,,,1,,1,,,,
USW00024233,12/1/2012,56,47,9,1,,,,,,,,,,,1,,,,
USW00024233,12/2/2012,47,45,2,3,1,,,,,,,,1,,1,,,,
USW00024233,12/3/2012,49,45,4,3,1,,,,,,,,1,,1,,,,
USW00024233,12/4/2012,53,45,8,3,1,,,,,,,,1,,1,,,,
USW00024233,12/5/2012,48,40,8,1,,,,,,,,,,,1,,,,
USW00024233,12/6/2012,45,43,2,3,1,,,,,,,,1,,1,,,,
USW00024233,12/7/2012,46,38,8,1,,,,,,,,,,,1,,,,
USW00024233,12/8/2012,44,38,6,0,,,,,,,,,,,,,,,
USW00024233,12/9/2012,44,37,7,3,1,,,,,,,,1,,1,,,,
USW00024233,12/10/2012,45,42,3,4,1,1,,,,,,,,1,1,,,,
USW00024233,12/11/2012,46,42,4,4,1,,,,,,,,1,1,1,,,,
USW00024233,12/12/2012,44,40,4,4,1,,,,,,,,1,1,1,,,,
USW00024233,12/13/2012,45,38,7,2,1,,,,,,,,,,1,,,,
USW00024233,12/14/2012,43,34,9,3,1,,,,,,,,1,,1,,,,
USW00024233,12/15/2012,40,33,7,4,1,,,,,,,,1,,1,,1,,
USW00024233,12/16/2012,44,38,6,4,1,,,,,,,,1,,1,,1,,
USW00024233,12/17/2012,47,35,12,1,,,,,,,,,,,1,,,,
USW00024233,12/18/2012,39,33,6,4,1,,,,,,,,1,,1,,1,,
USW00024233,12/19/2012,47,35,12,2,,,,,,,,,,,1,,1,,
USW00024233,12/20/2012,45,33,12,3,1,,,,,,,,1,,1,,,,
USW00024233,12/21/2012,47,29,18,1,,,,,,,,,,,1,,,,
USW00024233,12/22/2012,47,39,8,3,1,,,,,,,,1,,1,,,,
USW00024233,12/23/2012,45,38,7,3,1,,,,,,,,1,,1,,,,
USW00024233,12/24/2012,42,37,5,2,1,,,,,,,,,,1,,,,
USW00024233,12/25/2012,42,37,5,4,1,,,,,,,,1,,1,,1,,
USW00024233,12/26/2012,44,38,6,2,1,,,,,,,,,,1,,,,
USW00024233,12/27/2012,46,38,8,3,1,,,,,,,,1,,1,,,,
USW00024233,12/28/2012,47,39,8,1,,,,,,,,,,,1,,,,
USW00024233,12/29/2012,41,38,3,3,1,,,,,,,,1,,1,,,,
USW00024233,12/30/2012,40,32,8,3,1,1,,,,,,,1,,,,,,
USW00024233,12/31/2012,38,30,8,1,,,,,,,,,1,,,,,,
USW00024233,1/1/2013,41,27,14,0,,,,,,,,,,,,,,,
USW00024233,1/2/2013,43,30,13,0,,,,,,,,,,,,,,,
USW00024233,1/3/2013,44,29,15,3,1,,,,,,,,1,,1,,,,
USW00024233,1/4/2013,50,36,14,3,1,,,,,,,,1,,1,,,,
